date,temperature_max,temperature_min,precipitation_sum,windspeed_max,weather_code
2011-07-09,18.6,11.6,0.0,19.8,3
2011-07-10,19.0,11.5,0.3,12.0,51
2011-07-11,20.7,10.5,0.1,13.2,51
2011-07-12,20.1,14.0,0.0,20.5,3
2011-07-13,17.9,12.0,0.6,15.5,51
2011-07-14,20.5,9.0,0.0,15.5,3
2011-07-15,19.9,11.0,0.0,21.2,3
2011-07-16,16.9,13.3,4.9,26.2,61
2011-07-17,18.2,12.5,7.7,26.8,61
2011-07-18,17.0,12.7,1.1,26.7,51
2011-07-19,19.4,11.1,1.8,17.8,53
2011-07-20,16.8,12.7,4.4,8.4,53
2011-07-21,19.4,11.5,6.6,15.3,63
2011-07-22,16.3,10.4,0.9,11.5,51
2011-07-23,17.8,9.9,0.4,16.9,51
2011-07-24,19.9,11.0,0.0,17.7,3
2011-07-25,22.1,10.7,0.0,11.5,3
2011-07-26,21.5,13.1,0.0,10.9,3
2011-07-27,20.6,12.7,0.0,9.0,3
2011-07-28,21.7,14.6,0.0,12.0,3
2011-07-29,17.2,14.9,0.6,14.3,51
2011-07-30,18.4,14.4,0.0,9.6,3
2011-07-31,22.3,12.9,0.2,19.8,51
2011-08-01,23.0,16.0,0.7,12.4,51
2011-08-02,23.5,13.9,0.0,11.2,3
2011-08-03,22.8,14.6,0.0,17.0,3
2011-08-04,19.6,15.8,10.1,25.3,61
2011-08-05,20.3,13.6,0.0,17.6,3
2011-08-06,17.9,12.8,0.0,21.2,3
2011-08-07,17.5,12.3,4.5,21.8,61
2011-08-08,18.2,10.5,0.3,29.8,51
2011-08-09,18.7,10.4,0.0,19.3,3
2011-08-10,19.5,10.5,0.0,29.2,3
2011-08-11,19.6,14.9,1.0,26.5,51
2011-08-12,19.9,15.3,1.2,15.9,53
2011-08-13,18.8,15.1,0.7,19.6,51
2011-08-14,19.2,12.9,0.0,18.7,3
2011-08-15,18.5,10.8,1.4,17.4,53
2011-08-16,19.8,14.0,0.2,23.9,51
2011-08-17,18.0,12.1,0.0,12.1,3
2011-08-18,14.6,12.3,6.5,18.1,61
2011-08-19,19.3,9.1,0.0,18.3,3
2011-08-20,20.0,14.1,1.4,20.3,55
2011-08-21,20.7,13.4,0.0,21.0,3
2011-08-22,20.8,11.9,0.0,9.4,3
2011-08-23,18.2,14.2,3.6,15.6,53
2011-08-24,18.5,13.2,5.6,25.0,61
2011-08-25,18.7,12.5,11.0,20.1,61
2011-08-26,14.9,12.3,21.3,12.0,63
2011-08-27,16.2,10.3,0.3,26.8,51
2011-08-28,16.8,11.4,0.1,20.0,51
2011-08-29,15.8,9.2,0.0,13.5,3
2011-08-30,16.4,9.5,0.0,6.2,3
2011-08-31,17.5,12.6,0.0,9.8,3
2011-09-01,20.4,11.1,0.0,15.9,2
2011-09-02,21.2,11.6,0.0,17.7,3
2011-09-03,19.7,13.9,0.0,23.0,3
2011-09-04,18.6,12.3,2.1,21.0,55
2011-09-05,16.0,11.4,3.0,30.5,53
2011-09-06,16.4,13.0,9.8,38.0,61
2011-09-07,15.9,12.3,1.3,27.8,51
2011-09-08,17.8,13.1,1.6,23.8,51
2011-09-09,20.0,15.2,0.0,18.9,3
2011-09-10,20.2,14.7,1.4,28.8,51
2011-09-11,18.0,13.0,1.7,28.9,53
2011-09-12,18.2,13.9,0.5,40.5,51
2011-09-13,15.7,12.1,2.0,33.2,55
2011-09-14,16.4,10.1,0.0,21.1,3
2011-09-15,17.2,8.9,0.0,8.3,3
2011-09-16,18.3,9.5,0.5,20.0,51
2011-09-17,14.8,10.0,1.3,25.6,51
2011-09-18,15.9,9.9,3.5,17.6,53
2011-09-19,16.0,9.8,0.0,19.9,3
2011-09-20,17.4,12.3,5.1,24.6,61
2011-09-21,15.4,10.9,1.3,28.2,53
2011-09-22,16.1,11.0,0.1,21.6,51
2011-09-23,16.3,9.9,0.0,15.7,3
2011-09-24,18.2,10.9,0.2,16.3,51
2011-09-25,18.6,14.6,0.1,22.5,51
2011-09-26,18.8,13.9,1.1,19.6,53
2011-09-27,20.0,12.9,0.0,14.4,3
2011-09-28,23.4,14.8,0.0,18.5,0
2011-09-29,25.0,14.5,0.0,13.3,0
2011-09-30,24.6,14.5,0.0,16.4,0
2011-10-01,25.3,14.4,0.0,13.2,3
2011-10-02,24.8,11.7,0.0,14.8,2
2011-10-03,23.1,14.1,0.0,23.7,3
2011-10-04,17.3,14.6,0.6,20.0,51
2011-10-05,18.4,15.2,2.8,31.6,53
2011-10-06,16.1,10.4,0.6,33.5,51
2011-10-07,14.2,9.7,0.0,26.3,3
2011-10-08,15.6,9.1,0.0,21.8,3
2011-10-09,17.0,14.7,1.5,35.5,55
2011-10-10,16.7,14.5,0.0,38.6,3
2011-10-11,16.5,14.5,0.0,30.3,3
2011-10-12,18.0,14.0,0.0,22.0,3
2011-10-13,17.1,14.1,0.0,11.5,3
2011-10-14,15.8,9.5,0.0,14.4,3
2011-10-15,14.8,7.8,0.0,10.1,3
2011-10-16,16.3,9.6,0.0,14.0,3
2011-10-17,14.9,10.6,0.2,33.1,51
2011-10-18,13.4,7.6,0.7,27.9,51
2011-10-19,11.2,5.0,0.0,20.0,2
2011-10-20,11.0,2.7,0.0,11.6,3
2011-10-21,13.7,8.3,0.0,21.9,3
2011-10-22,12.0,8.3,0.0,22.0,3
2011-10-23,17.6,12.2,0.0,32.2,3
2011-10-24,16.4,13.1,3.2,31.1,61
2011-10-25,13.1,7.6,1.8,19.6,53
2011-10-26,12.9,6.8,1.2,18.7,53
2011-10-27,11.8,10.7,14.1,14.1,61
2011-10-28,13.3,5.3,0.0,9.0,3
2011-10-29,13.9,8.0,0.0,27.1,3
2011-10-30,16.0,14.0,0.2,22.7,51
2011-10-31,15.5,14.0,1.7,25.2,53
2011-11-01,14.0,10.1,2.4,20.3,55
2011-11-02,14.6,10.1,1.8,29.1,53
2011-11-03,15.8,12.3,6.6,22.4,61
2011-11-04,14.0,9.3,7.2,11.5,61
2011-11-05,12.1,7.0,0.0,17.7,3
2011-11-06,11.0,6.4,0.0,17.7,3
2011-11-07,10.7,5.5,0.2,19.3,51
2011-11-08,11.4,10.0,0.0,12.1,3
2011-11-09,14.0,9.9,2.8,21.9,53
2011-11-10,14.8,11.0,4.3,17.1,61
2011-11-11,14.6,12.4,8.6,25.1,63
2011-11-12,15.3,9.9,0.2,18.3,51
2011-11-13,15.4,10.0,0.0,20.1,3
2011-11-14,11.1,8.7,0.0,16.7,3
2011-11-15,10.1,6.6,0.0,20.2,3
2011-11-16,11.1,7.4,2.4,15.3,55
2011-11-17,12.5,9.2,0.2,21.4,51
2011-11-18,13.9,10.3,0.1,21.4,51
2011-11-19,13.7,7.9,0.0,17.4,3
2011-11-20,13.5,6.2,0.0,13.7,3
2011-11-21,11.7,9.2,4.1,14.2,53
2011-11-22,11.8,6.2,2.7,13.0,53
2011-11-23,11.3,3.2,0.0,20.6,3
2011-11-24,11.8,8.8,0.0,27.4,3
2011-11-25,12.4,7.9,0.1,27.9,51
2011-11-26,12.0,7.9,0.0,30.7,3
2011-11-27,13.0,3.2,0.1,36.4,51
2011-11-28,12.4,2.3,0.2,24.2,51
2011-11-29,13.1,6.6,3.7,42.7,61
2011-11-30,10.7,7.1,0.9,28.9,53
2011-12-01,10.7,4.8,3.0,32.8,61
2011-12-02,8.3,0.5,0.7,29.1,51
2011-12-03,10.8,7.7,2.2,30.9,53
2011-12-04,8.9,4.1,1.0,20.9,51
2011-12-05,6.7,3.6,0.0,21.8,3
2011-12-06,7.4,3.9,0.6,22.3,51
2011-12-07,8.2,4.9,0.3,31.4,51
2011-12-08,12.0,4.3,3.0,39.5,53
2011-12-09,7.1,1.8,0.0,23.8,3
2011-12-10,6.3,-1.1,0.0,14.3,3
2011-12-11,8.6,4.8,5.3,25.4,61
2011-12-12,10.6,3.1,8.7,41.0,63
2011-12-13,11.4,4.2,3.6,37.4,61
2011-12-14,5.0,3.3,0.6,25.4,51
2011-12-15,7.0,3.6,2.5,34.0,53
2011-12-16,4.3,1.6,6.4,22.3,73
2011-12-17,5.1,0.5,0.0,19.1,2
2011-12-18,5.7,-0.3,0.0,17.1,3
2011-12-19,8.8,-0.8,5.7,17.7,53
2011-12-20,6.9,5.2,2.8,17.3,55
2011-12-21,11.7,7.2,1.0,18.1,53
2011-12-22,11.1,8.7,0.0,20.4,3
2011-12-23,10.9,4.2,6.2,31.7,61
2011-12-24,8.9,3.5,0.1,25.6,51
2011-12-25,11.3,9.3,0.0,28.0,3
2011-12-26,11.0,8.8,0.0,22.6,3
2011-12-27,10.0,6.7,0.0,19.4,3
2011-12-28,9.8,5.8,0.0,28.4,3
2011-12-29,9.0,5.4,0.3,34.2,51
2011-12-30,10.5,5.0,8.7,22.4,61
2011-12-31,11.2,10.7,0.0,23.9,3
2012-01-01,11.2,6.6,3.2,22.8,55
2012-01-02,6.6,4.3,1.1,27.4,53
2012-01-03,11.5,6.6,13.3,46.3,63
2012-01-04,9.1,5.3,4.4,39.8,61
2012-01-05,11.0,6.3,0.4,43.0,51
2012-01-06,9.7,3.7,0.0,24.2,3
2012-01-07,10.4,5.4,0.0,24.4,3
2012-01-08,9.8,4.5,0.0,13.8,3
2012-01-09,10.8,8.0,0.0,24.3,3
2012-01-10,10.3,8.2,0.0,20.7,3
2012-01-11,10.6,7.8,0.0,19.7,3
2012-01-12,11.6,5.1,0.0,24.7,3
2012-01-13,6.1,0.9,0.0,12.0,3
2012-01-14,4.5,-1.8,0.0,13.1,3
2012-01-15,5.6,0.7,0.0,18.6,2
2012-01-16,4.4,-1.9,0.0,15.1,0
2012-01-17,5.5,-2.1,0.0,10.2,3
2012-01-18,10.5,4.8,0.0,20.4,3
2012-01-19,10.5,5.7,3.1,32.2,55
2012-01-20,9.5,4.9,0.0,29.9,3
2012-01-21,10.4,6.9,0.0,31.2,3
2012-01-22,10.0,4.5,0.0,29.7,3
2012-01-23,7.9,2.2,0.1,15.5,51
2012-01-24,11.0,-0.1,5.6,20.5,61
2012-01-25,10.5,7.7,0.0,28.0,3
2012-01-26,8.6,3.1,3.5,29.2,55
2012-01-27,7.3,2.3,1.3,20.3,53
2012-01-28,5.2,2.2,0.0,18.4,3
2012-01-29,4.5,1.4,1.8,7.4,51
2012-01-30,3.4,-1.8,1.6,16.7,71
2012-01-31,3.0,-2.7,0.0,16.8,3
2012-02-01,2.0,-1.5,0.0,26.7,2
2012-02-02,1.2,-3.2,0.0,18.9,1
2012-02-03,0.6,-5.5,0.0,6.6,3
2012-02-04,3.2,-6.3,7.0,26.2,73
2012-02-05,6.2,0.6,0.9,22.2,53
2012-02-06,5.9,0.0,0.3,9.8,51
2012-02-07,4.2,-0.7,0.1,17.7,51
2012-02-08,1.8,-4.9,0.0,14.8,3
2012-02-09,2.6,-2.8,2.0,10.4,73
2012-02-10,2.1,-1.6,3.8,18.6,73
2012-02-11,1.1,-4.3,0.0,9.0,2
2012-02-12,6.9,-2.6,0.0,11.4,3
2012-02-13,7.7,2.0,0.0,18.8,3
2012-02-14,9.1,2.7,0.0,20.4,3
2012-02-15,10.0,4.9,0.0,26.2,3
2012-02-16,9.5,3.4,0.0,15.3,3
2012-02-17,10.6,6.3,0.0,19.8,3
2012-02-18,9.1,2.6,2.4,37.3,53
2012-02-19,6.7,-0.2,0.0,16.4,2
2012-02-20,7.9,-2.3,0.0,20.4,3
2012-02-21,9.2,4.7,0.0,19.8,3
2012-02-22,10.3,7.0,2.8,30.9,61
2012-02-23,11.5,8.9,0.0,22.0,3
2012-02-24,11.1,8.3,0.0,20.1,3
2012-02-25,11.0,4.9,0.0,11.3,3
2012-02-26,10.1,1.9,0.0,10.3,3
2012-02-27,10.1,6.1,0.9,18.3,53
2012-02-28,11.7,8.4,0.0,14.5,3
2012-02-29,11.2,7.5,0.0,10.5,3
2012-03-01,11.0,3.9,0.0,8.7,3
2012-03-02,11.9,2.8,0.1,8.9,51
2012-03-03,11.4,5.9,2.3,25.9,53
2012-03-04,7.0,3.5,12.0,27.2,61
2012-03-05,8.9,3.1,0.0,27.2,3
2012-03-06,9.4,-0.5,0.0,18.2,3
2012-03-07,10.3,4.4,1.7,30.1,53
2012-03-08,10.0,3.1,0.0,16.6,3
2012-03-09,10.9,6.3,0.0,22.1,3
2012-03-10,13.8,8.6,0.0,16.3,3
2012-03-11,13.5,6.0,0.0,11.3,3
2012-03-12,11.0,4.3,0.0,8.7,3
2012-03-13,10.4,6.5,0.0,5.9,3
2012-03-14,10.3,3.4,0.0,8.9,3
2012-03-15,10.5,0.9,0.0,12.8,3
2012-03-16,9.9,5.6,0.0,17.7,3
2012-03-17,11.2,5.3,2.2,18.4,53
2012-03-18,9.1,1.6,0.8,16.0,51
2012-03-19,10.4,0.2,0.0,17.5,2
2012-03-20,12.0,4.8,0.0,16.7,3
2012-03-21,13.8,5.6,0.0,12.5,3
2012-03-22,16.4,5.6,0.0,20.5,3
2012-03-23,16.2,5.1,0.0,11.2,3
2012-03-24,18.8,3.7,0.0,11.8,3
2012-03-25,16.0,4.6,0.0,12.9,3
2012-03-26,17.5,3.7,0.0,13.6,0
2012-03-27,17.0,3.7,0.0,11.9,0
2012-03-28,18.3,3.1,0.0,11.1,0
2012-03-29,17.9,3.6,0.0,13.0,2
2012-03-30,14.7,5.5,0.0,12.0,3
2012-03-31,10.9,6.2,0.1,17.2,51
2012-04-01,11.4,1.8,0.0,11.0,2
2012-04-02,11.1,2.3,0.0,8.0,3
2012-04-03,12.2,4.1,1.4,23.8,53
2012-04-04,7.8,2.3,2.1,27.3,51
2012-04-05,9.9,4.2,0.6,26.5,51
2012-04-06,10.7,-0.5,0.0,13.6,3
2012-04-07,10.8,6.6,0.0,13.8,3
2012-04-08,13.2,7.4,0.2,21.9,51
2012-04-09,10.1,8.3,12.6,30.8,61
2012-04-10,10.4,5.0,0.1,25.8,51
2012-04-11,11.8,3.0,2.6,14.9,61
2012-04-12,12.3,2.6,3.9,13.9,61
2012-04-13,11.1,2.0,1.2,9.0,51
2012-04-14,10.4,3.9,0.5,19.5,51
2012-04-15,9.3,1.1,0.0,22.3,3
2012-04-16,9.5,0.9,0.0,21.5,3
2012-04-17,10.8,6.1,6.0,33.2,61
2012-04-18,10.3,5.5,9.8,27.5,61
2012-04-19,11.9,4.7,4.5,18.4,61
2012-04-20,10.6,3.7,0.7,21.5,51
2012-04-21,11.8,2.6,4.2,23.0,61
2012-04-22,11.2,3.6,4.1,23.0,61
2012-04-23,7.5,4.5,6.4,24.3,53
2012-04-24,11.7,4.1,1.6,17.9,61
2012-04-25,12.4,6.0,20.1,31.6,63
2012-04-26,13.0,7.1,7.8,27.8,63
2012-04-27,12.5,7.1,12.3,19.4,63
2012-04-28,9.4,6.0,1.0,33.0,51
2012-04-29,10.1,3.0,28.0,41.1,63
2012-04-30,14.8,7.6,4.3,30.3,53
2012-05-01,15.1,8.6,21.4,20.8,63
2012-05-02,15.3,7.3,1.2,16.3,53
2012-05-03,10.0,7.2,8.5,16.3,61
2012-05-04,10.6,7.1,2.1,17.5,51
2012-05-05,9.7,3.8,0.0,22.4,3
2012-05-06,11.2,2.3,0.0,13.5,3
2012-05-07,14.7,5.3,8.8,22.9,61
2012-05-08,14.4,9.1,3.6,18.4,53
2012-05-09,14.3,7.7,7.5,25.9,61
2012-05-10,15.2,12.5,2.7,29.0,61
2012-05-11,12.7,7.5,0.0,23.4,3
2012-05-12,13.1,3.8,0.0,18.4,3
2012-05-13,13.6,6.1,0.0,20.8,3
2012-05-14,12.6,7.4,1.8,22.7,51
2012-05-15,12.2,5.4,1.7,27.4,53
2012-05-16,11.9,2.1,0.0,13.3,3
2012-05-17,14.0,4.7,0.0,15.1,3
2012-05-18,14.3,6.8,0.5,22.1,51
2012-05-19,14.4,9.1,0.5,16.2,51
2012-05-20,13.8,7.4,0.0,18.1,3
2012-05-21,17.2,7.8,0.0,18.4,3
2012-05-22,21.5,8.9,0.0,12.6,0
2012-05-23,22.8,9.3,0.0,15.0,1
2012-05-24,24.0,12.9,0.0,13.9,3
2012-05-25,24.3,14.8,0.0,23.6,3
2012-05-26,23.7,13.8,0.0,26.2,0
2012-05-27,23.6,12.8,0.0,16.3,2
2012-05-28,21.8,10.6,0.0,14.0,2
2012-05-29,20.4,11.1,0.5,9.0,51
2012-05-30,21.0,11.4,0.0,18.2,3
2012-05-31,17.0,11.9,1.2,24.0,53
2012-06-01,20.0,13.8,0.2,12.8,51
2012-06-02,19.5,13.3,4.7,18.8,61
2012-06-03,16.6,12.3,12.7,22.9,61
2012-06-04,14.2,8.3,0.0,26.7,3
2012-06-05,13.5,10.3,5.0,24.1,53
2012-06-06,17.0,11.6,6.6,19.6,63
2012-06-07,14.6,11.8,16.8,36.4,63
2012-06-08,12.8,10.9,15.3,40.9,63
2012-06-09,14.8,10.4,0.0,28.4,3
2012-06-10,15.7,10.1,4.1,11.6,55
2012-06-11,14.6,10.6,9.9,16.3,53
2012-06-12,14.6,9.6,3.9,15.5,53
2012-06-13,15.5,9.1,0.0,15.4,3
2012-06-14,16.3,8.2,9.6,28.0,63
2012-06-15,17.0,11.9,10.1,33.2,63
2012-06-16,15.9,12.3,14.7,35.3,63
2012-06-17,16.5,10.8,1.2,24.2,53
2012-06-18,16.7,10.5,2.4,16.9,53
2012-06-19,17.6,9.8,0.0,15.5,3
2012-06-20,19.8,8.6,1.5,15.9,53
2012-06-21,17.7,11.1,31.1,25.7,63
2012-06-22,16.1,11.2,4.8,33.2,53
2012-06-23,16.2,11.3,5.2,27.4,61
2012-06-24,17.5,12.1,6.1,29.3,61
2012-06-25,18.8,10.8,0.0,13.5,3
2012-06-26,18.5,10.9,0.7,18.9,53
2012-06-27,19.3,15.2,0.7,15.6,51
2012-06-28,21.7,14.3,34.5,22.4,65
2012-06-29,18.5,13.7,2.1,31.0,51
2012-06-30,16.8,11.9,5.5,29.1,61
2012-07-01,16.6,10.4,0.5,25.4,51
2012-07-02,15.7,13.7,14.8,23.9,61
2012-07-03,16.5,14.6,4.7,21.2,55
2012-07-04,18.5,14.2,5.5,18.6,63
2012-07-05,18.9,10.2,0.2,10.1,51
2012-07-06,17.6,12.9,7.3,15.2,55
2012-07-07,15.8,12.7,18.3,21.7,61
2012-07-08,20.2,13.1,3.1,17.7,53
2012-07-09,17.7,12.7,0.2,13.0,51
2012-07-10,16.4,11.0,1.9,20.3,53
2012-07-11,16.9,11.5,6.5,23.2,61
2012-07-12,15.2,9.3,3.6,20.4,61
2012-07-13,16.9,12.5,0.9,19.7,53
2012-07-14,17.2,12.4,4.9,15.2,61
2012-07-15,16.1,9.1,0.0,22.7,3
2012-07-16,17.7,13.3,6.6,30.3,61
2012-07-17,19.6,13.7,0.0,25.4,3
2012-07-18,17.0,14.2,5.7,26.0,61
2012-07-19,17.2,12.1,0.0,20.0,3
2012-07-20,17.7,10.5,0.2,11.4,51
2012-07-21,18.6,9.0,0.0,10.7,3
2012-07-22,20.2,9.1,0.0,17.3,3
2012-07-23,22.3,11.1,0.0,15.3,0
2012-07-24,24.3,10.4,0.0,8.4,3
2012-07-25,25.2,12.1,0.0,12.5,3
2012-07-26,25.9,15.8,0.0,12.8,3
2012-07-27,22.9,15.9,0.0,16.3,3
2012-07-28,17.4,11.1,0.0,21.6,2
2012-07-29,16.8,11.3,4.4,22.8,55
2012-07-30,16.8,10.7,1.0,22.7,53
2012-07-31,18.9,12.1,1.6,19.2,53
2012-08-01,19.6,14.5,2.3,27.6,55
2012-08-02,18.5,12.9,4.9,20.9,55
2012-08-03,18.9,12.5,0.3,21.7,51
2012-08-04,19.4,14.1,7.8,21.3,63
2012-08-05,18.1,12.3,8.8,14.5,63
2012-08-06,17.9,11.2,2.2,21.5,55
2012-08-07,16.9,12.2,3.5,17.0,53
2012-08-08,20.3,14.9,1.9,10.4,55
2012-08-09,22.4,12.9,0.0,9.4,3
2012-08-10,23.9,13.4,0.0,10.0,1
2012-08-11,21.9,14.2,0.0,19.7,3
2012-08-12,21.5,14.3,7.3,16.2,61
2012-08-13,19.6,15.7,1.7,23.1,53
2012-08-14,21.5,14.9,1.5,15.5,51
2012-08-15,19.7,15.9,13.4,33.8,63
2012-08-16,19.7,15.2,2.2,25.2,53
2012-08-17,22.3,16.3,3.1,26.8,53
2012-08-18,22.3,16.4,0.2,18.5,51
2012-08-19,21.6,15.2,0.6,14.0,51
2012-08-20,21.0,14.5,0.2,16.1,51
2012-08-21,18.2,13.6,2.1,18.1,53
2012-08-22,18.2,13.2,0.5,23.8,51
2012-08-23,17.8,12.9,0.0,13.5,3
2012-08-24,17.5,11.8,2.4,24.3,53
2012-08-25,18.7,14.4,7.9,21.5,61
2012-08-26,17.7,11.8,0.0,20.6,3
2012-08-27,17.0,13.1,17.5,25.9,63
2012-08-28,18.7,14.2,0.4,18.6,51
2012-08-29,17.4,13.8,9.2,22.9,63
2012-08-30,17.5,11.9,0.1,23.0,51
2012-08-31,16.7,8.2,0.0,13.2,3
2012-09-01,18.4,12.5,0.0,23.0,3
2012-09-02,18.8,13.7,1.0,18.1,53
2012-09-03,20.1,13.5,0.0,9.1,3
2012-09-04,21.1,12.9,0.0,16.6,3
2012-09-05,18.0,10.6,0.0,19.3,2
2012-09-06,18.8,8.4,0.0,15.0,3
2012-09-07,19.5,10.9,0.0,13.6,2
2012-09-08,20.6,9.1,0.0,9.2,3
2012-09-09,21.3,8.4,0.0,21.5,3
2012-09-10,18.8,15.1,1.6,27.8,51
2012-09-11,15.0,11.1,0.2,24.9,51
2012-09-12,17.1,9.5,0.9,21.4,51
2012-09-13,16.3,7.1,0.0,23.0,3
2012-09-14,17.1,11.7,0.0,26.8,3
2012-09-15,16.9,8.4,0.0,17.3,3
2012-09-16,16.9,12.5,0.2,23.4,51
2012-09-17,16.1,9.8,0.0,23.4,3
2012-09-18,14.6,9.4,0.0,20.9,2
2012-09-19,14.6,7.1,0.0,17.8,3
2012-09-20,15.5,9.8,0.0,19.7,3
2012-09-21,16.1,9.8,1.6,15.7,53
2012-09-22,13.9,5.3,0.0,13.8,3
2012-09-23,11.0,9.6,20.9,25.0,61
2012-09-24,13.6,9.6,34.0,30.0,65
2012-09-25,13.3,9.2,0.0,29.7,3
2012-09-26,14.8,9.8,6.9,17.3,61
2012-09-27,14.6,8.8,0.0,18.4,3
2012-09-28,15.1,9.6,0.6,21.0,53
2012-09-29,13.8,8.1,0.0,18.0,3
2012-09-30,15.3,8.1,0.2,28.3,51
2012-10-01,14.7,11.7,0.4,24.5,51
2012-10-02,15.7,10.9,6.6,27.8,55
2012-10-03,13.5,8.7,2.8,24.2,53
2012-10-04,13.8,8.0,2.3,23.1,61
2012-10-05,13.8,9.7,17.9,23.1,63
2012-10-06,14.0,6.4,8.8,15.3,61
2012-10-07,13.2,5.1,0.0,11.7,3
2012-10-08,12.2,10.6,2.6,16.6,53
2012-10-09,11.4,9.8,2.6,14.5,53
2012-10-10,13.4,9.9,0.3,15.5,51
2012-10-11,14.7,11.0,10.9,22.1,61
2012-10-12,11.5,8.2,0.6,24.2,53
2012-10-13,11.3,5.5,0.7,21.3,53
2012-10-14,11.4,0.9,0.0,11.0,3
2012-10-15,12.3,3.8,3.9,19.8,55
2012-10-16,12.9,8.9,1.2,30.4,53
2012-10-17,14.7,9.4,5.9,28.2,61
2012-10-18,14.0,10.3,2.9,25.9,55
2012-10-19,13.5,6.7,0.0,8.0,3
2012-10-20,13.3,7.3,0.0,9.4,3
2012-10-21,13.2,5.4,0.0,20.5,3
2012-10-22,13.4,10.9,0.6,16.4,51
2012-10-23,14.1,12.5,0.1,11.4,51
2012-10-24,14.4,11.3,0.0,18.5,3
2012-10-25,12.8,9.1,0.7,26.1,51
2012-10-26,8.8,3.4,1.7,24.2,51
2012-10-27,7.8,0.9,0.0,31.4,2
2012-10-28,10.6,0.9,2.8,19.3,51
2012-10-29,11.2,6.7,0.8,19.1,51
2012-10-30,9.4,2.9,0.0,15.5,3
2012-10-31,11.2,7.0,7.4,30.8,61
2012-11-01,8.3,3.9,3.6,21.5,61
2012-11-02,8.6,4.3,0.1,21.4,51
2012-11-03,8.1,4.1,0.0,22.0,3
2012-11-04,5.5,3.0,15.0,20.3,71
2012-11-05,8.2,1.4,2.1,18.1,53
2012-11-06,10.2,-0.0,0.7,15.9,51
2012-11-07,9.9,4.7,0.0,18.7,3
2012-11-08,11.5,6.3,0.0,18.0,3
2012-11-09,10.8,6.1,1.1,22.6,53
2012-11-10,9.5,4.8,2.9,14.2,53
2012-11-11,9.4,0.7,0.0,9.4,3
2012-11-12,12.0,5.8,5.3,21.6,61
2012-11-13,13.2,8.6,0.0,22.7,3
2012-11-14,10.9,6.2,0.0,11.2,3
2012-11-15,7.1,4.6,0.0,8.4,3
2012-11-16,10.2,6.1,3.0,11.1,61
2012-11-17,11.7,2.6,0.0,14.7,3
2012-11-18,8.5,1.6,0.0,17.1,3
2012-11-19,11.6,6.4,2.3,27.2,53
2012-11-20,13.3,10.3,13.8,33.1,61
2012-11-21,10.1,5.3,35.9,30.2,63
2012-11-22,12.4,7.0,19.7,46.7,63
2012-11-23,10.0,5.0,1.6,21.7,53
2012-11-24,9.7,1.9,14.4,24.1,63
2012-11-25,10.2,6.4,16.2,36.6,63
2012-11-26,9.1,4.1,1.8,19.9,53
2012-11-27,7.6,4.8,1.5,27.7,51
2012-11-28,6.0,1.2,0.0,25.2,3
2012-11-29,4.4,-0.7,0.0,14.0,3
2012-11-30,5.7,-0.7,0.0,6.8,3
2012-12-01,6.1,-1.7,0.0,15.2,3
2012-12-02,5.4,-1.8,1.9,14.5,53
2012-12-03,9.9,3.9,2.9,21.7,53
2012-12-04,6.5,1.7,0.2,20.3,51
2012-12-05,4.1,-2.2,1.6,17.6,53
2012-12-06,5.6,-3.3,4.5,31.7,61
2012-12-07,7.2,2.5,1.4,25.0,61
2012-12-08,6.5,2.1,0.0,19.4,3
2012-12-09,8.6,4.5,0.0,22.1,3
2012-12-10,4.7,0.1,0.0,14.5,2
2012-12-11,2.6,-2.5,0.0,9.2,3
2012-12-12,3.4,-1.9,0.0,11.0,3
2012-12-13,1.3,-1.3,0.0,14.7,3
2012-12-14,9.7,1.8,11.3,31.9,63
2012-12-15,9.3,6.0,0.0,22.4,3
2012-12-16,8.4,5.2,0.1,16.4,51
2012-12-17,8.7,5.8,1.8,19.7,55
2012-12-18,7.5,1.5,0.0,15.4,3
2012-12-19,7.7,2.9,4.5,25.0,53
2012-12-20,10.8,6.7,26.0,22.9,63
2012-12-21,9.6,6.1,0.0,16.0,3
2012-12-22,12.6,7.7,18.0,27.9,61
2012-12-23,13.0,7.7,3.5,30.1,55
2012-12-24,9.3,6.7,12.1,19.3,61
2012-12-25,8.6,5.6,0.7,22.4,51
2012-12-26,9.7,5.3,4.2,33.6,61
2012-12-27,8.1,5.0,2.2,29.4,53
2012-12-28,11.7,5.3,2.7,31.9,53
2012-12-29,11.7,5.6,10.3,39.4,63
2012-12-30,9.9,5.1,0.7,32.3,51
2012-12-31,10.4,8.1,5.9,35.0,61
2013-01-01,7.3,3.9,0.0,19.6,3
2013-01-02,10.3,4.2,0.0,20.2,3
2013-01-03,11.1,9.7,0.0,20.0,3
2013-01-04,9.8,8.2,0.0,18.1,3
2013-01-05,10.7,7.3,0.0,15.0,3
2013-01-06,9.0,6.6,0.0,13.7,3
2013-01-07,10.6,8.0,0.0,16.2,3
2013-01-08,11.3,8.0,1.5,18.7,51
2013-01-09,10.1,0.6,0.2,15.9,51
2013-01-10,5.8,-0.4,2.5,7.9,53
2013-01-11,7.3,1.5,2.3,15.6,53
2013-01-12,5.3,2.9,2.3,29.5,53
2013-01-13,3.0,-1.4,0.2,18.2,71
2013-01-14,5.2,0.5,5.8,20.1,73
2013-01-15,3.7,-1.5,0.0,20.8,3
